Agreement Date,Institution Name,Plan Name,Availability of Credit Card Plan,Location,APR,Index,Variable Rate Index,Grace Period,Annual Fee,Late Fee,Telephone Number for Consumers
2014-07-31,PNC,PNC points® Visa®,Regional,-,16.99,V,Prime,21,,35,(800) 282-7541
2014-07-31,PlainsCapital Bank,Visa Platinum Rewards,One State,TX,12.99,V,Prime,25,,15,(877) 380-8573
2014-07-31,Pinnacle Bank,Visa,Regional,-,12.99,F,,25,0,25,(800) 261-8852
2014-07-31,Peoples Security Bank & Trust Co,MasterCard,National,National,14.8,F,,28,,20,(800) 327-0394
2014-07-31,Pentagon Federal Credit Union,PenFed Platinum Cash Rewards,National,National,9.99,V,Prime,25,25,25,(800) 247-5626
2014-07-31,Pennsylvania State Employees Credit Union,Classic Visa,National,PA,9.9,F,,5,,20,(800) 237-7328
2014-07-31,Oregon Community Credit Union,Visa,National,National,13.24,V,Prime,25,,25,(800) 365-1111
2014-07-31,OnPoint Community Credit Union,Platinum Visa,Regional,"OR, WA",10.9,V,Prime,25,0,25,(800) 527-3932
2014-07-31,One Nevada Credit Union,VISA,National,National,8.25,V,Prime,15,0,25,(800) 388-3000
2014-07-31,OHIO VALLEY BANK CO,VISA,Regional,"KY, OH, WV",10.25,V,Prime,25,0,15,(800) 468-6682
2014-07-31,Northwest Savings Bank,Loyalty Card,Regional,"MD, NY, OH, PA",7.74,V,Prime,25,0,,(877) 300-5768
2014-07-31,Nordstrom fsb,Visa,National,National,16.9,V,Prime,25,,25,(877) 283-4044
2014-07-31,Newfield National Bank,Visa,One State,NJ,9.99,F,,25,,5,(800) 690-3440
2014-07-31,NewBridge Bank,MC/Visa Classic and Gold,One State,NC,10,V,Prime,25,,25,(800) 456-6505
2014-07-31,"NBH Bank, National Association",VISA PLATINUM,Regional,"CO, KS, MO",9.74,V,Prime,25,39,25,(866) 451-3327
2014-07-31,Navy Federal Credit Union,nRewards Visa,National,National,13.49,V,Prime,25,0,20,(888) 842-6328
2014-07-31,National Grand Bank,Mastercard,One State,MA,16.5,F,,25,,,(888) 631-1776
2014-07-31,National Bank of Blacksburg,Visa,National,National,13.92,F,,30,,20,(800) 951-6235
2014-07-31,Mountain America Credit Union,VISA Platinum,National,National,7.99,V,Prime,25,0,25,(800) 748-4302
2014-07-31,Morton Community Bank,Visa,National,National,7.25,V,Prime,35,,,(309) 266-5337
2014-07-31,Missoula Federal Credit Union,Visa,National,National,12.4,F,,25,,25,(800) 254-1803
2014-07-31,Michigan State University Federal Credit Union,Platinum Visa,National,National,12.9,F,,25,0,15,(800) 678-6967
2014-07-31,Merrick Bank,Visa Classic,National,National,23.95,V,Prime,25,0,25,(800) 253-2322
2014-07-31,Merck Employees FCU,Mastercard,National,National,8.28,V,Prime,25,0,0,(732) 594-4304
2014-07-31,MERCHANTS BANK NA,VISA CLASSIC SCORECARD,Regional,"IA, MN, WI",9.99,F,,25,0,7.8,(800) 944-6285
2014-07-31,Mercer Savings Bank,Visa,One State,OH,11.9,F,,25,,35,(419) 586-5159
2014-07-31,"Mercantil Commercebank, N.A.",Visa Pt Platinum,One State,FL,10,F,,25,,25,(866) 208-6610
2014-07-31,Los Alamos National Bank,Visa,National,National,10.5,F,,25,0,25,(800) 525-9634
2014-07-31,Liberty Bank and Trust Co.,Visa,National,National,9.96,F,,24,,29,
2014-07-31,Lake Michigan Credit Union,Max Rewards Visa,National,National,10,V,Prime,25,,25,(800) 242-9790
2014-07-31,ZIONS BANCORPORATION,VISA,Regional,"AZ, CA, CO, ID, NV, UT",,V,Prime,25,,25,(888) 758-5349
2014-07-31,KeyBank National Association,Key2More Rewards MasterCard,Regional,National,16.99,V,Prime,30,0,35,(800) 539-2968
2014-07-31,Kentucky Bank,Visa,One State,KY,13.15,V,Prime,25,,20,(800) 467-1939
2014-07-31,JPMorgan Chase Bank N.A.,Visa,National,National,13.99,V,Prime,21,0,15,(800) 804-8516
2014-07-31,Johnson Bank,Elan VISA Signature,National,National,15.49,V,Prime,27,,35,(800) 558-3424
2014-07-31,"INTRUST Bank, N.A.",VISA Platinum,National,National,10.9,V,Prime,25,0,35,(800) 222-7458
2014-07-31,IDAHO INDEPENDENT BANK,VISA,One State,"ID, OR",10.17,V,Prime,25,,10,(800) 756-8300
2014-07-31,IBERIABANK,Visa Classic,National,National,10.25,V,Prime,25,0,35,(800) 765-0853
2014-07-31,Huntington State bank,Visa,One State,TX,13.92,F,,25,,0,(888) 890-6080
2014-07-31,HSBC Bank USA NA,Platinum MC with Cash or Fly Rewards,Regional,-,16.99,F,,25,0,25,(888) 385-8916
2014-07-31,HILLS BANK AND TRUST COMPANY,VISA PLATINUM,One State,"IA, MN, WI",8.75,V,Prime,25,,27,(800) 445-5725
2014-07-31,Hawthorn Bank,Mastercard,One State,MO,10.15,V,Prime,25,,15,(800) 761-8362
2014-07-31,Greenville National Bank,Visa,Regional,-,11.99,V,Prime,25,,25,(800) 759-9476
2014-07-31,Great Western Bank,Great Western Bank Visa Rewards,Regional,"AZ, CO, IA, KS, MO, NE, SD",11.9,V,Prime,25,0,35,(855) 594-3254
2014-07-31,Golden 1 Credit Union,Visa,One State,CA,11.9,F,,25,,15,(877) 465-3361
2014-07-31,Gesa Credit Union,"Visa Credit Card 20,076",National,-,14.88,V,Prime,25,0,15,(888) 946-4372
2014-07-31,First State Bank of Newcastle,Visa/MC,Regional,"MT, SD, WY",14.88,F,,35,9,0,(888) 788-2892
2014-07-31,"FirstMerit Bank, N.A.",MasterCard Rewards Platinum,Regional,"IL, MI, OH, PA, WI",16.24,V,Prime,25,0,25,(888) 554-4362
2014-07-31,"First Tennessee Bank, N.A.",Visa,Regional,"AL, AR, GA, KY, MS, NC, TN, VA",7.75,V,Prime,25,0,35,(800) 234-2840
2014-07-31,First Technology Federal Credit Union,VISA,National,National,13.99,V,Prime,25,,25,(855) 855-8805
2014-07-31,First State Bank,MasterCard Classic,One State,NM,9.99,F,,25,,1,(800) 423-7503
2014-07-31,First Security Bank,Visa,One State,AR,9.99,F,,25,,29,(501) 280-3516
2014-07-31,FIRST NATIONAL BANK OF ST LOUIS,MasterCard/Visa,Regional,"AR, IL, IA, KS, KY, MO, NE, OK, TN",14.99,V,Prime,25,0,29,(800) 445-9272
2014-07-31,First National Bank of Omaha,Visa,National,National,11.99,V,Prime,21,,26,(888) 530-3626
2014-07-31,First National Bank Alaska,MasterCard,One State,AK,13.9,F,,25,,30,(800) 856-4362
2014-07-31,"First National Bank (Ft Pierre, SD)",First National Legacy Visa,National,National,29.9,F,,25,75,25,(888) 883-9824
2014-07-31,First Interstate Bank,First Rewards Wold MasterCard,Regional,"MT, SD, WY",19.25,V,Prime,30,,10,(888) 833-3454
2014-07-31,First Hawaiian Bank,MasterCard,One State,-,15.24,V,Prime,25,,1,(800) 342-2778
2014-07-31,First Financial of Maryland FCU,Visa,Regional,"DE, MD, PA",12.4,F,,30,0,15,(800) 903-3328
2014-07-31,First Financial Bank NA,Visa Platinum Rewards,Regional,"IN, KY, OH",11.99,F,,27,,35,(800) 221-8890
2014-07-31,"First Federal Bank, a Division of SCBT",Visa,National,National,7.15,V,Prime,25,,6.8,(888) 529-2220
2014-07-31,First Citizens Bank,Visa gold,Regional,"AZ, CA, CO, DC, FL, GA, KS, MD, MO, NM, NC, OK, OR, TN, TX, VA, WA, WV",10.15,V,Prime,25,0,25,(800) 564-1768
2014-07-31,"First Citizens Bank and Trust Company, Inc",Visa Signature Cash Back,Regional,"GA, SC",9.25,V,Prime,25,0,18,(888) 612-4444
2014-07-31,"First Bank Texas, ssb",Mastercard Regular,National,National,13.92,F,,25,0,0,(817) 553-2500
2014-07-31,Fifth Third Bank,Platinum MasterCard,Regional,"FL, GA, IL, IN, KY, MI, MO, NC, OH, PA, SC, TN, WV, WI",17.49,V,Prime,21,0,35,(800) 972-3030
2014-07-31,Fidelity bank,Visa Variable Rate,Regional,-,8.9,V,Prime,25,0,25,(919) 552-2242
2014-07-31,"FIA Card Services, N.A.",Bank of America Plat Plus Visa,National,National,16.99,V,Prime,25,0,25,(800) 932-2775
2014-07-31,Farmers State Bank,Visa Platinum Preferred,One State,"IA, MN, WI",8.25,V,Prime,25,,15,(888) 461-0821
2014-07-31,Farmers & Merchants State Bank,MasterCArd,National,National,15.99,F,,23,,35,(800) 451-7843
2014-07-31,"Farm Bureau Bank, FSB",World MasterCard,National,National,16.99,V,Prime,23,0,15,(800) 492-3276
2014-07-31,Fairfield Federal Savings and Loan,Fairfield Federal Visa Gold,One State,OH,7.25,V,Prime,25,,15,(800) 650-0987
2014-07-31,ESL Federal Credit Union,ESL Visa Gold,One State,NY,13.99,V,Prime,25,,25,(800) 848-2265
2014-07-31,"Dollar Bank, FSB",Valued Customer Visa,Regional,"OH, PA",12.24,V,Prime,25,,35,(800) 447-2823
2014-07-31,DISCOVER BANK,DISCOVER IT CARD,National,National,17.99,V,Prime,25,0,35,(800) 347-3085
2014-07-31,Digital Federal Credit Union,DCU Visa Platinum,National,National,13.25,V,Prime,5,0,0.01,(800) 328-8797
2014-07-31,DFCU Financial,Visa Platinum,National,National,12.65,V,Prime,25,,25,(888) 336-2700
2014-07-31,Delta Community Credit Union,Visa Platinum Rewards,National,National,11.75,F,,25,0,25,(800) 544-3328
2014-07-31,Delaware County Bank & Trust Co,Visa Gold,One State,DE,13.25,V,Prime,25,,,(800) 631-0322
2014-07-31,"Credit One Bank, N.A.",VISA,National,National,23.9,V,Prime,0,99,25,(877) 825-3242
2014-07-31,CoreFirst Bank & Trust,Visa Classic,Regional,-,14.9,V,Prime,25,,35,(800) 230-0123
2014-07-31,Converse County Bank - 72258,Visa,National,National,9.45,F,,25,0,,(307) 358-5300
2014-07-31,Community State Bank,Visa Classic,One State,-,9.9,F,,25,,25,(989) 865-9945
2014-07-31,Commerce Bancshares Inc.,Special Connections Visa,Regional,"AR, CO, IL, IN, IA, KS, KY, MN, MO, NE, ND, OK, SD, TN, TX, WI, WY",15.24,V,Prime,25,0,25,(800) 645-2103
2014-07-31,Comenity Capital Bank,HSN MasterCard,National,National,21.24,V,Prime,26,0,35,(866) 702-9947
2014-07-31,Comenity Bank,Gander Mountain MasterCard,National,National,20.99,V,Prime,26,0,35,(888) 332-4709
2014-07-31,CNB Bank,Visa Gold,National,National,13.25,V,Prime,30,,35,(814) 492-3221
2014-07-31,City National Bank,Visa Platinum,National,-,15,F,,28,,15,(800) 998-6207
2014-07-31,Citibank N.A.,ThankYou Preferred,National,National,17.99,V,Prime,23,,25,(877) 842-6596
2014-07-31,Chemung Canal Trust Company,Visa Business Card,Regional,"NY, PA",8.65,V,Prime,25,25,25,(800) 836-3711
2014-07-31,"CHASE BANK USA, N.A.",Visa,National,National,13.99,V,Prime,21,0,15,(800) 804-8516
2014-07-31,Charter Oak Federal Credit Union,VISA Platinum Variable,National,National,9.25,V,Prime,25,0,25,(800) 962-3237
2014-07-31,Central Bank & Trust Company,Visa,One State,"KY, OH, WV",16.5,F,,27,,5,(800) 637-6884
2014-07-31,Boone County National Bank,Mastercard/Visa,Regional,"AR, IL, IA, KS, KY, MO, NE, OK, TN",14.99,V,Prime,25,0,29,(800) 445-9272
2014-07-31,BMW Bank Of North America,BMW Platinum Visa,National,National,3.25,V,Prime,22,0,35,(888) 269-2273
2014-07-31,BMO Harris Bank N.A.,MasterCard (No Rewards),Regional,"AZ, FL, IL, IN, KS, MN, MO, NV, WI",8.24,V,Prime,26,0,25,(888) 340-2265
2014-07-31,Bellco Credit Union,Visa Platinum,National,National,14.45,V,Prime,25,0,25,(800) 235-5261
2014-07-31,BECU,Visa,One State,WA,12.4,V,Prime,23,,25,(800) 233-2328
2014-07-31,Compass Bank,ClearPoints - Visa,Regional,-,15.24,V,Prime,25,,35,(800) 239-5175
2014-07-31,BB&T,Visa,Regional,"AL, DC, FL, GA, IN, KY, MD, NC, SC, TN, TX, VA, WV",14.15,V,Prime,25,,35,(800) 476-4228
2014-07-31,Baxter Credit Union,Visa Platinum with Points,National,National,13.2,F,,25,,25,(800) 388-7000
2014-07-31,Barksdale Federal Credit Union,VISA,National,National,9.9,F,,25,0,10,(800) 647-2328
2014-07-31,Barclays Bank Delaware,US Airways MasterCard,National,National,19.99,V,Prime,23,89,35,(302) 622-8990
2014-07-31,Banner Bank - RSSD ID #352772,Platinum Rewards VISA,Regional,-,11.99,F,,25,0,20,(800) 272-9933
2014-07-31,Bankers' Bank of Kansas,Universal,Regional,"AR, KS, MO, NE, OK",9.17,V,Prime,25,,25,(800) 675-6284
2014-07-31,Bank of the Cascades,MasterCard,Regional,"ID, OR",11.99,V,Prime,25,0,25,(877) 617-3400
2014-07-31,BANK OF LOUISIANA,"VISA, MASTERCARD",National,National,11.25,V,Prime,25,0,25,(800) 353-6454
2014-07-31,Bank of Jackson Hole,Visa,One State,WY,14.76,F,,25,,0,(888) 734-5444
2014-07-31,BancorpSouth,MasterCard,Regional,"AL, AR, FL, LA, MS, MO, TN, TX",13.9,V,Prime,30,,25,(800) 844-2723
2014-07-31,Banco Popular North America,Banco Popular Platinum MasterCard,Regional,"CA, FL, IL, NJ, NY",,V,Prime,25,,35,(800) 963-8738
2014-07-31,BANAMEX USA,MASTERCARD PLATINUM,Regional,"CA, TX",20.99,F,,25,35,15,(800) 222-1234
2014-07-31,Arvest Bank,Visa,Regional,"AR, CO, KS, MS, MO, NM, OK, TN, TX",17.9,F,,0,,20,(800) 356-8085
2014-07-31,Arizona State Credit Union,VISA Platinum,One State,AZ,9.99,V,Prime,0,,25,(800) 453-9897
2014-07-31,Arizona Federal Credit Union,Visa Platinum,One State,AZ,12.87,V,Prime,25,,25,(800) 523-4603
2014-07-31,Wings Financial Credit Union,Visa,National,National,8.9,F,,25,0,25,(800) 654-7728
2014-07-31,Arizona Central Credit Union,V1 Visa Classic,One State,AZ,13.9,F,,25,,25,(866) 264-6421
2014-07-31,American Express Centurion Bank,Blue frorm American Express,National,National,15.24,V,Prime,0,0,26,(800) 528-4800
2014-07-31,"American Express Bank, FSB",American Express Gold Delta Skymiles Credit Card,National,National,13.24,V,Prime,25,95,26,(800) 430-1000
2014-07-31,American Eagle Federal Credit Union,Visa Traditional Rewards,National,National,15.5,V,Prime,25,0,25,(800) 842-0145
2014-07-31,America First Federal Credit Union,VISA,National,National,12.5,V,Prime,30,15,35,(800) 999-3961
2014-07-31,Alaska USA Federal Credit Union,Visa Platinum,National,National,12.5,F,,25,50,1,(800) 525-9094
2014-07-31,1ST SUMMIT BANK,VISA,National,National,7.75,V,Prime,25,15,2,(888) 262-4010
2014-07-31,1st Financial Bank USA,Visa,National,National,29.9,V,Prime,24,25,26,(800) 733-1732
2014-07-31,Washington Trust Bank,Visa,Regional,"ID, OR, WA",11.24,V,Prime,25,36,25,(800) 788-4578
2014-07-31,Vinton County National Bank,Visa Platinum,One State,OH,9.15,V,Prime,25,,25,(800) 542-5004
2014-07-31,Union Bank and Trust Company,Visa Classic,Regional,"KS, NE",15,V,Prime,25,,20,(800) 297-2837
2014-07-31,TD Bank,TD Cash Rewards Visa,Regional,"CT, DE, DC, FL, ME, MD, MA, NH, NJ, NY, NC, PA, RI, SC, VT, VA",16.24,V,Prime,25,0,25,(888) 561-8861
2014-07-31,Suncoast Credit Union,Visa,National,National,12.9,F,,5,0,25,(800) 999-5887
2014-07-31,S&T Bank,VISA,One State,PA,9.25,V,Prime,25,25,20,(800) 325-2265
2014-07-31,Old Line Bank,Visa,One State,MD,12.86,F,,0,15,10,(301) 430-2500
2014-07-31,Metro Credit Union,Visa Platinum,National,National,13.9,V,Prime,25,0,10,(877) 696-3876
2014-07-31,M&T Bank,Visa,Regional,-,14.24,V,Prime,30,0,25,(800) 724-2440
2014-07-31,Heartland Bank,Classic Mastercard,One State,OH,15.65,V,Prime,25,18,35,(800) 697-0049
2014-07-31,FNBT.COM Bank,MasterCard,One State,FL,14.9,F,,30,30,30,(850) 796-2000
2014-07-31,"First Niagara Bank, N.A.",Pinnacle Platinum MasterCard,Regional,"CT, MA, NJ, NY, PA",9.99,V,Prime,25,50,25,(800) 626-0900
2014-07-31,First Command Bank,Visa Platinum,National,National,6.25,V,Prime,30,,5,(888) 763-7600
2014-07-31,"Capital One Bank (USA), NA",Capital One Platinum (MasterCard),National,National,24.9,V,Prime,25,19,35,(800) 955-7070
2014-07-31,Bank of American Fork,Visa Platinum Credit Card,One State,UT,9.9,F,,21,,30,(800) 815-2265
2014-07-31,Banco Popular de Puerto Rico,Novel Dual,One State,PR,16.99,V,Prime,25,,35,(800) 981-9505
2014-07-31,Affinity Federal Credit Union,Visa Platinum,National,National,8.6,F,,25,0,25,(800) 325-0808
2014-07-31,Whitney Bank,Visa,Regional,"AL, FL, LA, MS, TX",12.99,V,Prime,35,0,15,(800) 844-4450
2014-01-31,ZIONS BANCORP,VISA CLASSIC,Regional,"AZ, CA, CO, ID, NV, TX, UT",12.25,V,Prime,25,,,(888) 758-5349
2014-01-31,WSECU,Visa Gold Rebate,National,National,9.75,V,Prime,25,,25,(800) 562-0999
2014-01-31,World's Foremost Bank,Cabela's Visa Classic (Rewards),National,National,18.16,V,Other,25,,,(800) 850-8402
2014-01-31,Wings Financial Credit Union,Visa,National,National,8.9,F,,25,,25,(800) 654-7728
2014-01-31,WEST SUBURBAN BANK,VISA CLASSIC,Single State,IL,13.75,V,Prime,25,,25,(630) 652-2000
2014-01-31,Wells Fargo Financial National Bank,Home Projects Visa,National,National,27.99,V,Prime,23,,,(800) 459-8451
2014-01-31,"Wells Fargo Bank, NA",Visa Consumer Credit Card,National,National,17.14,V,Prime,25,,,(800) 642-4720
2014-01-31,Wayne Bank and Trust Co.,Visa Platinum,National,National,10.99,F,,25,,17.5,(888) 769-2963
2014-01-31,Washington Trust Bank,Visa,Regional,"ID, OR, WA",11.24,V,Prime,25,,25,(800) 788-4578
2014-01-31,Warren Federal Credit Union,Visa,National,National,10.62,V,Prime,30,,25,(800) 368-9328
2014-01-31,VyStar Credit Union,Non-Variable Platinum Rewards,National,National,9.1,F,,30,,,(800) 445-6289
2014-01-31,"Virginia Credit Union, Inc.",Visa,National,National,14.49,F,,25,,35,(800) 285-5051
2014-01-31,Vinton County National Bank,Visa Platinum,Single State,OH,9.15,V,Prime,25,,25,(800) 542-5004
2014-01-31,Valley National Bank,MasterCard,Single State,NJ,16.8,F,,25,,,(800) 522-4100
2014-01-31,Utah Community Federal Credit Union,Visa Credit Card,Single State,UT,8.25,V,Prime,25,,25,(800) 453-8188
2014-01-31,USAA Savings Bank,MasterCard,National,National,17.9,V,Prime,25,,25,(800) 531-8722
2014-01-31,US Bank N.A N.D,Visa,National,National,17.99,V,Prime,27,,25,(800) 285-8585
2014-01-31,"United Bank, Inc.",Visa,Regional,"DC, KY, MD, OH, PA, VA, WV",,V,Prime,25,,,(800) 242-7600
2014-01-31,Union First Market Bank,Visa Platinum,Single State,VA,8.99,V,Prime,25,,25,(800) 990-4828
2014-01-31,UNION BANK AND TRUST COMPANY,Visa Classic,Regional,"KS, NE",15,V,Prime,25,,35,(800) 297-2837
2014-01-31,"UMB BANK, NATIONAL ASSOCIATION",UMB Visa Platinum,Regional,"AZ, CO, IL, KS, MO, NE, OK, TX",13.99,V,Prime,25,,,(855) 368-0410
2014-01-31,Trustmark National Bank,Visa,Regional,"AL, FL, MS, TN, TX",,V,Other,30,,35,(601) 208-7685
2014-01-31,Toyota Financial Savings Bank,Toyota Rewards Visa,National,National,15.49,V,Prime,27,,25,(866) 614-8845
2014-01-31,Tower Federal Credit Union,Gold MasterCard,National,National,10.9,F,,25,,20,(800) 787-8328
2014-01-31,Tinker Federal Credit Union,Visa Platinum,National,National,9.75,V,Prime,25,,22,(800) 456-4828
2014-01-31,TIB-The Independent BankersBank,Visa,National,National,14.24,V,Prime,25,,25,(800) 367-7576
2014-01-31,THE NORTH SIDE BANK AND TRUST COMPANY,Visa Classic,Regional,"IN, KY, OH",11,V,Prime,25,0,25,(513) 542-7800
2014-01-31,The Central Trust Bank,MasterCard/Visa,Regional,"AR, IL, IA, KS, KY, MO, NE, OK, TN",14.99,V,Prime,25,,29,(800) 445-9272
2014-01-31,"BANK OF KENTUCKY, INCORPORATED, THE",VISA GOLD,Regional,"KY, OH",8.25,V,Prime,25,,25,(859) 372-5170
2014-01-31,"BANK OF CANTON, THE",Town of Canton Visa,Single State,MA,9.74,V,Prime,25,,,(888) 828-1690
2014-01-31,"ADIRONDACK TRUST COMPANY, THE",Visa,Single State,NY,15,F,,25,,20,(800) 485-7899
2014-01-31,Texas Bank and Trust,Visa Classic,Regional,TX,13.92,F,,25,,,(800) 263-7013
2014-01-31,Teton Bancard Services,Teton Bancard Services,Single State,MT,15.6,F,,25,,20,(888) 311-2531
2014-01-31,TD Bank,TD Cash Rewards Visa,Regional,"CT, DE, DC, FL, ME, MD, MA, NH, NJ, NY, NC, PA, RI, SC, VT, VA",16.24,V,Prime,25,,25,(888) 561-8861
2014-01-31,Synovus Bank,Visa Platinum,National,National,7.24,V,Prime,25,,15,(800) 543-8227
2014-01-31,"SunTrust Banks, Inc.",MasterCard Platinum with Rewards,Regional,"DC, FL, GA, MD, NC, SC, TN, VA",18.49,V,Prime,25,,35,(800) 477-9702
2014-01-31,Suncoast Credit Union,Visa,National,National,12.9,F,,5,,25,(800) 999-5887
2014-01-31,State Farm Bank,State Farm Rewards VISA,National,National,16.74,V,Prime,24,,1,(800) 838-9657
2014-01-31,State Employees' Credit Union,Visa Classic,Single State,NC,7.75,V,Six-month T-bill,21,,5,(800) 732-8562
2014-01-31,State Bank of Cross Plains,VISA Platinum,Single State,WI,14.99,F,,25,,,(877) 319-6525
2014-01-31,1ST SUMMIT BANK,VISA,National,National,7.75,V,Prime,25,15,2,(814) 262-4010
2014-01-31,Solvay Bank,Visa Classic,Single State,NY,14.88,F,,25,,,(315) 468-1661
2014-01-31,Service Credit Union,Visa,National,National,8.99,V,Prime,25,,20,(800) 936-7730
2014-01-31,SECURITY STATE BANK,Mastercard,National,National,9.75,V,Prime,30,,,(800) 835-3728
2014-01-31,Security Service Federal Credit Union,MasterCard Gold,National,National,8.75,V,Prime,25,,20,(888) 415-7878
2014-01-31,SchoolsFirst FCU,Visa,Single State,CA,12.5,V,Prime,25,,25,(800) 462-8328
2014-01-31,S&T Bank,VISA,Single State,PA,9.25,V,Prime,25,,,(800) 325-2265
2014-01-31,Rockport National Bank,MasterCard,Regional,"CT, ME, MA, NH, RI, VT",9.25,V,Prime,25,,10,(978) 546-3411
2014-01-31,Rockland Federal Credit Union,Visa,Single State,MA,9.9,F,,28,,15,(800) 562-7328
2014-01-31,Republic Bank & Trust Company,Visa,Regional,-,8.45,V,Prime,25,,25,(888) 584-3600
2014-01-31,Regions Bank,Visa,Regional,"AL, AR, FL, GA, IL, IN, IA, KY, LA, MS, MO, NC, SC, TN, TX, VA",16.99,V,Prime,21,,,(800) 253-2265
2014-01-31,Redstone Federal Credit Union,Visa Platinum,National,National,9.5,V,Prime,25,,,(256) 722-3480
2014-01-31,RBS CITIZENS GROUP,MASTERCARD,National,National,15.99,V,Other,21,0,0,(800) 426-1114
2014-01-31,RBC Bank (GA),Visa,National,National,14.99,V,Prime,21,,35,(888) 257-6837
2014-01-31,Randolph-Brooks Federal Credit Union,Platinum Premier Rate MasterCard,National,National,12.2,V,Prime,25,,20,(800) 580-3300
2014-01-31,Prosperity Bank,Visa Classic,Regional,"OK, TX",12.9,F,,5,,15,(800) 531-1401
2014-01-31,PNC,PNC points Visa,Regional,-,16.99,V,Prime,21,,35,(800) 282-7541
2014-01-31,PlainsCapital Bank,Visa Platinum Rewards,Single State,TX,12.99,V,Prime,25,,15,(877) 380-8573
2014-01-31,Pinnacle Bank,Visa,Regional,"IA, KS, MO, NE",15.96,V,Prime,25,,,(800) 369-7283
